imageUrl,title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
https://lh3.googleusercontent.com/p/AF1QipPS7t8OCdVAi7Haqa1HRbjXHt7GaK7y24rkuDq9=w408-h272-k-no,Three Tuns Brewery,4.6,14,Salop St,Bishops Castle,,GB,https://www.threetunsbrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Three%20Tuns%20Brewery&query_place_id=ChIJ1Ylg5OsPcEgRxrGQ4IF6-5A
https://lh3.googleusercontent.com/p/AF1QipO8PS54fVoZ9x982zL1oQTS8OA2W7Vfu5IXSOqY=w408-h272-k-no,Teme Valley Brewery,5,4,Bromyard Rd,Worcester,,GB,http://temevalleybrewery.com/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Teme%20Valley%20Brewery&query_place_id=ChIJy1YOYVtYcEgRUWNu68QuONU
https://lh3.googleusercontent.com/p/AF1QipMXGNjCfY0rtCUknSyz5KkYyDh5SYB9M2QKMm1H=w408-h408-k-no,The Weobley Brewing Company,5,2,,Hereford,,GB,http://www.theweobleybrewing.co/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=The%20Weobley%20Brewing%20Company&query_place_id=ChIJJTgXzkk7cEgRJXe97s582d4
https://lh3.googleusercontent.com/p/AF1QipNPf5x3hviDKip9HvZ2HGXgnhYrydcS4ytk5T9P=w408-h307-k-no,Monty's Brewery - Main Facility and shop,4.7,22,,Montgomery,,GB,http://www.montysbrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Monty's%20Brewery%20-%20Main%20Facility%20and%20shop&query_place_id=ChIJk3KdqGIBcEgRzgn31TSU9dE
https://lh3.googleusercontent.com/p/AF1QipON0UR2F0GmlEd9Cb8NL2XDzllkUrkZxbScr00z=w408-h306-k-no,St Anne's Brewery,5,4,Lea Cross Bridge,Shrewsbury,,GB,http://www.stannesbrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=St%20Anne's%20Brewery&query_place_id=ChIJ1YV1_XegekgREJOHZS7n7Zo
https://lh3.googleusercontent.com/p/AF1QipNwXupHuRvr2ZiNomQ_L2WneT9iMO87CDaeadcr=w408-h544-k-no,The Clun Brewery,5,2,12 The Square,Craven Arms,,GB,,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=The%20Clun%20Brewery&query_place_id=ChIJwezErDsacEgRd-T2V-jV1YE
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pjk8fXU3Eb0Hj3AfweAOFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.1303&pitch=0&thumbfov=100,Gorgeous Beer Co,,0,"16, Tweedale Court Industrial Estate, Tweedale",Telford,,GB,,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Gorgeous%20Beer%20Co&query_place_id=ChIJ6WUR7q5_cEgRik3w3CARvx8
https://lh3.googleusercontent.com/p/AF1QipPhRGpw_B3dP0RlZlwWX-G264c3cER9mhz32pQ9=w426-h240-k-no,ABK Brewery,5,2,,,,,http://abkbrewery.co.uk/,,Brewery,https://www.google.com/maps/search/?api=1&query=ABK%20Brewery&query_place_id=ChIJOegN5JmHcEgRBiAVtLCHZT4
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLAlOprN9rfvNpMkNNxrzhRRJp067b8YKPdaftiquC1sFgJ29puqeQSvOAHzch4-VY-WnWWwxsHQtCQ0EBoQPx1Umxui9Y3WdFzKJdcmaeRVVluZWCsbzHdXzpfcQ33rR-6A2AAQ=w426-h240-k-no,White Lion,4.4,549,3 W Castle St,Bridgnorth,,GB,https://www.whitelion-bridgnorth.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=White%20Lion&query_place_id=ChIJweqeZBN9cEgR0TQ92G34FY0
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6CqLPNk4o5XVQNSsLtH2cBl4Y9OtlG0T5LG4yVfce7j6kyU1vTSA9NyMNAp28saADtC6HWR6aOUIqLJG8JFxKSgNExK5Fztmx5CyWvbBF_vhx-BeVKiBSbTJd8yHF4OgYbIm1=w408-h306-k-no,Green Duck Beer Co.,4.7,178,"Gainsborough Trading Estate, Rufford Rd",Stourbridge,,GB,https://greenduckbrewery.co.uk/,#ERROR!,Brewery,https://www.google.com/maps/search/?api=1&query=Green%20Duck%20Beer%20Co.&query_place_id=ChIJuyCzoqCRcEgRqXrZbAlhL98
